source,target,relation,common_count,common_topics,reason,source_evidence_url,target_evidence_url
111,143,official_scope_overlap,2,ソフトウェア開発|データベース,公式試験範囲で「ソフトウェア開発・データベース」が共通しているため。,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-200,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
111,144,official_scope_overlap,2,プログラミング|ソフトウェア開発,公式試験範囲で「プログラミング・ソフトウェア開発」が共通しているため。,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-200,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
112,115,official_scope_overlap,3,AI基礎|機械学習|生成AI,公式試験範囲で「AI基礎・機械学習・生成AI」が共通しているため。,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-901,https://www.jdla.org/certificate/general/#general_No03
112,114,official_scope_overlap,2,機械学習|生成AI,公式試験範囲で「機械学習・生成AI」が共通しているため。,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-901,https://www.jdla.org/certificate/engineer/#engineer_No03
112,125,official_scope_overlap,2,AI基礎|クラウド基礎,公式試験範囲で「AI基礎・クラウド基礎」が共通しているため。,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/ai-901,https://services.google.com/fh/files/misc/cloud_digital_leader_exam_guide_english.pdf
114,115,official_scope_overlap,4,機械学習|深層学習|生成AI|統計,公式試験範囲で「機械学習・深層学習・生成AI・統計」が共通しているため。,https://www.jdla.org/certificate/engineer/#engineer_No03,https://www.jdla.org/certificate/general/#general_No03
116,125,official_scope_overlap,3,クラウド基礎|セキュリティ基礎|コスト管理,公式試験範囲で「クラウド基礎・セキュリティ基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://services.google.com/fh/files/misc/cloud_digital_leader_exam_guide_english.pdf
116,130,official_scope_overlap,3,クラウド基礎|ネットワーク基礎|コスト管理,公式試験範囲で「クラウド基礎・ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-900
116,134,official_scope_overlap,3,クラウド基礎|ネットワーク基礎|コスト管理,公式試験範囲で「クラウド基礎・ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://education.oracle.com/de/ouexam-pexam_1z0-1085-26/pexam_1Z0-1085-26
116,117,official_scope_overlap,2,ネットワーク基礎|コスト管理,公式試験範囲で「ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html
116,119,official_scope_overlap,2,データベース|コスト管理,公式試験範囲で「データベース・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html
116,121,official_scope_overlap,2,クラウド基礎|ネットワーク基礎,公式試験範囲で「クラウド基礎・ネットワーク基礎」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/
116,129,official_scope_overlap,2,ネットワーク基礎|コスト管理,公式試験範囲で「ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
116,137,official_scope_overlap,2,セキュリティ基礎|ネットワーク基礎,公式試験範囲で「セキュリティ基礎・ネットワーク基礎」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://www.comptia.org/en-us/certifications/server/
116,140,official_scope_overlap,2,データベース|コスト管理,公式試験範囲で「データベース・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-305
116,142,official_scope_overlap,2,セキュリティ基礎|データベース,公式試験範囲で「セキュリティ基礎・データベース」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://jken.sgec.or.jp/common/pdf/information/jsystem_systemdesign.pdf
116,143,official_scope_overlap,2,セキュリティ基礎|データベース,公式試験範囲で「セキュリティ基礎・データベース」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/cloud-practitioner-02/cloud-practitioner-02.html,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
117,126,official_scope_overlap,6,クラウド運用|自動化|セキュリティ運用|インシデント対応|コンテナ|コスト管理,公式試験範囲で「クラウド運用・自動化・セキュリティ運用・インシデント対応・コンテナ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
117,118,official_scope_overlap,4,クラウド運用|自動化|インシデント対応|コスト管理,公式試験範囲で「クラウド運用・自動化・インシデント対応・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html
117,120,official_scope_overlap,4,クラウド運用|自動化|ネットワーク基礎|コンテナ,公式試験範囲で「クラウド運用・自動化・ネットワーク基礎・コンテナ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/
117,129,official_scope_overlap,4,クラウド運用|自動化|ネットワーク基礎|コスト管理,公式試験範囲で「クラウド運用・自動化・ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
117,121,official_scope_overlap,3,クラウド運用|ネットワーク基礎|コンテナ,公式試験範囲で「クラウド運用・ネットワーク基礎・コンテナ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/
117,124,official_scope_overlap,3,クラウド運用|自動化|セキュリティ運用,公式試験範囲で「クラウド運用・自動化・セキュリティ運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
117,128,official_scope_overlap,3,クラウド運用|自動化|ネットワーク基礎,公式試験範囲で「クラウド運用・自動化・ネットワーク基礎」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://developer.hashicorp.com/certifications/infrastructure-automation
117,130,official_scope_overlap,3,クラウド運用|ネットワーク基礎|コスト管理,公式試験範囲で「クラウド運用・ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-900
117,131,official_scope_overlap,3,クラウド運用|自動化|ネットワーク基礎,公式試験範囲で「クラウド運用・自動化・ネットワーク基礎」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-140
117,133,official_scope_overlap,3,クラウド運用|自動化|コスト管理,公式試験範囲で「クラウド運用・自動化・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://education.oracle.com/oracle-cloud-infrastructure-cloud-ops-professional/pexam_1Z0-1067-26
117,134,official_scope_overlap,3,クラウド運用|ネットワーク基礎|コスト管理,公式試験範囲で「クラウド運用・ネットワーク基礎・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://education.oracle.com/de/ouexam-pexam_1z0-1085-26/pexam_1Z0-1085-26
117,138,official_scope_overlap,3,クラウド運用|コンテナ|コスト管理,公式試験範囲で「クラウド運用・コンテナ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
117,122,official_scope_overlap,2,クラウド運用|コンテナ,公式試験範囲で「クラウド運用・コンテナ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://www.comptia.org/ja-jp/certifications/cloud/
117,123,official_scope_overlap,2,クラウド運用|ネットワーク基礎,公式試験範囲で「クラウド運用・ネットワーク基礎」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://services.google.com/fh/files/misc/associate_cloud_engineer_exam_guide_english.pdf
117,125,official_scope_overlap,2,クラウド運用|コスト管理,公式試験範囲で「クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://services.google.com/fh/files/misc/cloud_digital_leader_exam_guide_english.pdf
117,127,official_scope_overlap,2,クラウド運用|自動化,公式試験範囲で「クラウド運用・自動化」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://developer.hashicorp.com/certifications/infrastructure-automation
117,132,official_scope_overlap,2,クラウド運用|自動化,公式試験範囲で「クラウド運用・自動化」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-400
117,135,official_scope_overlap,2,クラウド運用|コスト管理,公式試験範囲で「クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-professional-02/solutions-architect-professional-02.html
117,139,official_scope_overlap,2,自動化|コンテナ,公式試験範囲で「自動化・コンテナ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://linuc.org/linuc4/range/
117,145,official_scope_overlap,2,セキュリティ運用|インシデント対応,公式試験範囲で「セキュリティ運用・インシデント対応」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/sysops-administrator-associate-03/sysops-administrator-associate-03.html,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
118,126,official_scope_overlap,5,DevOps|自動化|クラウド運用|インシデント対応|コスト管理,公式試験範囲で「DevOps・自動化・クラウド運用・インシデント対応・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
118,129,official_scope_overlap,4,自動化|クラウド運用|クラウドセキュリティ|コスト管理,公式試験範囲で「自動化・クラウド運用・クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
118,132,official_scope_overlap,4,DevOps|自動化|クラウド運用|クラウドセキュリティ,公式試験範囲で「DevOps・自動化・クラウド運用・クラウドセキュリティ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-400
118,122,official_scope_overlap,3,DevOps|クラウド運用|クラウドセキュリティ,公式試験範囲で「DevOps・クラウド運用・クラウドセキュリティ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://www.comptia.org/ja-jp/certifications/cloud/
118,127,official_scope_overlap,3,DevOps|自動化|クラウド運用,公式試験範囲で「DevOps・自動化・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://developer.hashicorp.com/certifications/infrastructure-automation
118,128,official_scope_overlap,3,DevOps|自動化|クラウド運用,公式試験範囲で「DevOps・自動化・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://developer.hashicorp.com/certifications/infrastructure-automation
118,133,official_scope_overlap,3,自動化|クラウド運用|コスト管理,公式試験範囲で「自動化・クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://education.oracle.com/oracle-cloud-infrastructure-cloud-ops-professional/pexam_1Z0-1067-26
118,135,official_scope_overlap,3,クラウド運用|クラウドセキュリティ|コスト管理,公式試験範囲で「クラウド運用・クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-professional-02/solutions-architect-professional-02.html
118,138,official_scope_overlap,3,クラウド運用|クラウドセキュリティ|コスト管理,公式試験範囲で「クラウド運用・クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
118,119,official_scope_overlap,2,クラウドセキュリティ|コスト管理,公式試験範囲で「クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html
118,120,official_scope_overlap,2,自動化|クラウド運用,公式試験範囲で「自動化・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/
118,121,official_scope_overlap,2,DevOps|クラウド運用,公式試験範囲で「DevOps・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/
118,123,official_scope_overlap,2,クラウド運用|クラウドセキュリティ,公式試験範囲で「クラウド運用・クラウドセキュリティ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://services.google.com/fh/files/misc/associate_cloud_engineer_exam_guide_english.pdf
118,124,official_scope_overlap,2,自動化|クラウド運用,公式試験範囲で「自動化・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
118,125,official_scope_overlap,2,クラウド運用|コスト管理,公式試験範囲で「クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://services.google.com/fh/files/misc/cloud_digital_leader_exam_guide_english.pdf
118,130,official_scope_overlap,2,クラウド運用|コスト管理,公式試験範囲で「クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-900
118,131,official_scope_overlap,2,自動化|クラウド運用,公式試験範囲で「自動化・クラウド運用」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-140
118,134,official_scope_overlap,2,クラウド運用|コスト管理,公式試験範囲で「クラウド運用・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://education.oracle.com/de/ouexam-pexam_1z0-1085-26/pexam_1Z0-1085-26
118,139,official_scope_overlap,2,DevOps|自動化,公式試験範囲で「DevOps・自動化」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://linuc.org/linuc4/range/
118,141,official_scope_overlap,2,クラウドセキュリティ|コスト管理,公式試験範囲で「クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/devops-engineer-professional-02/devops-engineer-professional-02.html,https://education.oracle.com/de/ouexam-pexam_1z0-1072-26/pexam_1Z0-1072-26
119,135,official_scope_overlap,4,クラウド設計|クラウドセキュリティ|ネットワーク設計|コスト管理,公式試験範囲で「クラウド設計・クラウドセキュリティ・ネットワーク設計・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-professional-02/solutions-architect-professional-02.html
119,138,official_scope_overlap,4,クラウド設計|クラウドセキュリティ|ネットワーク設計|コスト管理,公式試験範囲で「クラウド設計・クラウドセキュリティ・ネットワーク設計・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
119,140,official_scope_overlap,4,クラウド設計|ネットワーク設計|データベース|コスト管理,公式試験範囲で「クラウド設計・ネットワーク設計・データベース・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-305
119,141,official_scope_overlap,4,クラウド設計|クラウドセキュリティ|ネットワーク設計|コスト管理,公式試験範囲で「クラウド設計・クラウドセキュリティ・ネットワーク設計・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://education.oracle.com/de/ouexam-pexam_1z0-1072-26/pexam_1Z0-1072-26
119,122,official_scope_overlap,2,クラウド設計|クラウドセキュリティ,公式試験範囲で「クラウド設計・クラウドセキュリティ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://www.comptia.org/ja-jp/certifications/cloud/
119,123,official_scope_overlap,2,クラウド設計|クラウドセキュリティ,公式試験範囲で「クラウド設計・クラウドセキュリティ」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://services.google.com/fh/files/misc/associate_cloud_engineer_exam_guide_english.pdf
119,129,official_scope_overlap,2,クラウドセキュリティ|コスト管理,公式試験範囲で「クラウドセキュリティ・コスト管理」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
119,142,official_scope_overlap,2,ネットワーク設計|データベース,公式試験範囲で「ネットワーク設計・データベース」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://jken.sgec.or.jp/common/pdf/information/jsystem_systemdesign.pdf
119,143,official_scope_overlap,2,ネットワーク設計|データベース,公式試験範囲で「ネットワーク設計・データベース」が共通しているため。,https://docs.aws.amazon.com/aws-certification/latest/solutions-architect-associate-03/solutions-architect-associate-03.html,https://www.ipa.go.jp/shiken/syllabus/gaiyou.html
120,129,official_scope_overlap,4,クラウド運用|ネットワーク基礎|自動化|ID・アクセス管理,公式試験範囲で「クラウド運用・ネットワーク基礎・自動化・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
120,131,official_scope_overlap,4,クラウド運用|ネットワーク基礎|自動化|ID・アクセス管理,公式試験範囲で「クラウド運用・ネットワーク基礎・自動化・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-140
120,121,official_scope_overlap,3,コンテナ|クラウド運用|ネットワーク基礎,公式試験範囲で「コンテナ・クラウド運用・ネットワーク基礎」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/
120,123,official_scope_overlap,3,クラウド運用|ネットワーク基礎|ID・アクセス管理,公式試験範囲で「クラウド運用・ネットワーク基礎・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://services.google.com/fh/files/misc/associate_cloud_engineer_exam_guide_english.pdf
120,124,official_scope_overlap,3,クラウド運用|自動化|ID・アクセス管理,公式試験範囲で「クラウド運用・自動化・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://services.google.com/fh/files/misc/associate_google_workspace_administrator_exam_guide_english.pdf
120,126,official_scope_overlap,3,コンテナ|クラウド運用|自動化,公式試験範囲で「コンテナ・クラウド運用・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
120,128,official_scope_overlap,3,クラウド運用|ネットワーク基礎|自動化,公式試験範囲で「クラウド運用・ネットワーク基礎・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://developer.hashicorp.com/certifications/infrastructure-automation
120,130,official_scope_overlap,3,クラウド運用|ネットワーク基礎|ID・アクセス管理,公式試験範囲で「クラウド運用・ネットワーク基礎・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-900
120,134,official_scope_overlap,3,クラウド運用|ネットワーク基礎|ID・アクセス管理,公式試験範囲で「クラウド運用・ネットワーク基礎・ID・アクセス管理」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://education.oracle.com/de/ouexam-pexam_1z0-1085-26/pexam_1Z0-1085-26
120,122,official_scope_overlap,2,コンテナ|クラウド運用,公式試験範囲で「コンテナ・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://www.comptia.org/ja-jp/certifications/cloud/
120,127,official_scope_overlap,2,クラウド運用|自動化,公式試験範囲で「クラウド運用・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://developer.hashicorp.com/certifications/infrastructure-automation
120,132,official_scope_overlap,2,クラウド運用|自動化,公式試験範囲で「クラウド運用・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-400
120,133,official_scope_overlap,2,クラウド運用|自動化,公式試験範囲で「クラウド運用・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://education.oracle.com/oracle-cloud-infrastructure-cloud-ops-professional/pexam_1Z0-1067-26
120,138,official_scope_overlap,2,コンテナ|クラウド運用,公式試験範囲で「コンテナ・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
120,139,official_scope_overlap,2,コンテナ|自動化,公式試験範囲で「コンテナ・自動化」が共通しているため。,https://training.linuxfoundation.org/certification/certified-kubernetes-administrator-cka/,https://linuc.org/linuc4/range/
121,122,official_scope_overlap,3,コンテナ|クラウド運用|DevOps,公式試験範囲で「コンテナ・クラウド運用・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://www.comptia.org/ja-jp/certifications/cloud/
121,126,official_scope_overlap,3,コンテナ|クラウド運用|DevOps,公式試験範囲で「コンテナ・クラウド運用・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://services.google.com/fh/files/misc/professional_cloud_devops_engineer_exam_guide_english.pdf
121,127,official_scope_overlap,3,クラウド基礎|クラウド運用|DevOps,公式試験範囲で「クラウド基礎・クラウド運用・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://developer.hashicorp.com/certifications/infrastructure-automation
121,128,official_scope_overlap,3,ネットワーク基礎|クラウド運用|DevOps,公式試験範囲で「ネットワーク基礎・クラウド運用・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://developer.hashicorp.com/certifications/infrastructure-automation
121,130,official_scope_overlap,3,クラウド基礎|ネットワーク基礎|クラウド運用,公式試験範囲で「クラウド基礎・ネットワーク基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-900
121,134,official_scope_overlap,3,クラウド基礎|ネットワーク基礎|クラウド運用,公式試験範囲で「クラウド基礎・ネットワーク基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://education.oracle.com/de/ouexam-pexam_1z0-1085-26/pexam_1Z0-1085-26
121,123,official_scope_overlap,2,ネットワーク基礎|クラウド運用,公式試験範囲で「ネットワーク基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://services.google.com/fh/files/misc/associate_cloud_engineer_exam_guide_english.pdf
121,125,official_scope_overlap,2,クラウド基礎|クラウド運用,公式試験範囲で「クラウド基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://services.google.com/fh/files/misc/cloud_digital_leader_exam_guide_english.pdf
121,129,official_scope_overlap,2,ネットワーク基礎|クラウド運用,公式試験範囲で「ネットワーク基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-104
121,131,official_scope_overlap,2,ネットワーク基礎|クラウド運用,公式試験範囲で「ネットワーク基礎・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-140
121,132,official_scope_overlap,2,クラウド運用|DevOps,公式試験範囲で「クラウド運用・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://learn.microsoft.com/en-us/credentials/certifications/resources/study-guides/az-400
121,138,official_scope_overlap,2,コンテナ|クラウド運用,公式試験範囲で「コンテナ・クラウド運用」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://services.google.com/fh/files/misc/professional_cloud_architect_exam_guide_english.pdf
121,139,official_scope_overlap,2,コンテナ|DevOps,公式試験範囲で「コンテナ・DevOps」が共通しているため。,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://linuc.org/linuc4/range/
